Date,Rain (mm),Max Temp (C),Min Temp (C),Mean Wind Speed (kt),Max 10-min Wind (kt),Wind Dir @ Max Wind (deg),Max Gust (kt),Evaporation (mm),Soil Moisture Deficit - Moderate (mm),Mean Pressure (hPa)
30-12-2023,24.2,10.1,3.2,10.5,21,190.0,38,0.4,-10.0,984.4
31-12-2023,11.3,8.6,5.2,9.7,18,300.0,29,0.7,-10.0,980.2
01-01-2024,12.6,11.1,2.8,8.4,18,240.0,30,0.8,-10.0,984.0
02-01-2024,6.8,10.4,6.4,7.3,15,230.0,23,0.4,-6.5,975.4
03-01-2024,5.0,9.3,3.7,5.5,13,250.0,27,0.2,-4.9,984.3
04-01-2024,1.1,8.5,0.9,4.7,10,260.0,17,0.1,-1.1,994.6
05-01-2024,0.0,8.8,-0.7,4.7,12,300.0,19,0.2,0.1,1004.7
06-01-2024,0.1,9.2,-2.7,1.6,4,280.0,7,0.1,0.0,1017.1
07-01-2024,0.0,4.8,-4.0,3.0,7,70.0,9,0.0,0.0,1025.2
08-01-2024,0.0,3.8,-4.6,5.0,10,110.0,15,0.2,0.1,1028.7
09-01-2024,0.0,5.2,0.1,7.2,15,110.0,22,0.5,0.5,1028.7
10-01-2024,0.0,4.6,-3.2,6.4,10,80.0,14,0.1,0.6,1031.0
11-01-2024,0.0,7.3,3.4,5.8,10,50.0,15,0.4,1.0,1035.6
12-01-2024,0.0,4.9,0.9,3.5,7,350.0,11,0.6,1.4,1033.6
13-01-2024,0.1,6.5,1.0,2.1,5,340.0,9,0.3,1.5,1023.2
14-01-2024,0.4,6.3,-0.8,3.6,8,360.0,12,0.2,1.2,1014.8
15-01-2024,0.0,3.9,-2.8,3.1,7,350.0,15,0.2,1.3,1011.2
16-01-2024,1.0,5.8,-2.3,5.0,9,230.0,14,0.4,0.5,1001.3
17-01-2024,0.0,4.0,-4.9,3.2,6,340.0,9,0.1,0.5,994.8
18-01-2024,0.0,5.5,-7.3,2.4,7,320.0,8,0.2,0.5,1006.3
19-01-2024,0.1,6.4,-2.5,7.7,13,190.0,24,0.4,0.8,1009.9
20-01-2024,10.7,10.9,6.2,10.5,17,190.0,28,0.8,-9.3,999.9
21-01-2024,19.7,14.5,5.5,17.1,38,230.0,57,1.2,-10.0,983.7
22-01-2024,3.0,8.5,5.5,11.7,21,250.0,41,1.0,-2.2,998.4
23-01-2024,18.1,13.6,5.1,17.6,28,240.0,45,1.1,-10.0,1002.7
24-01-2024,1.0,10.4,6.3,7.8,19,260.0,37,0.7,-0.4,1011.3
25-01-2024,8.5,13.8,5.5,10.4,20,270.0,37,0.6,-8.0,1007.2
26-01-2024,1.3,9.8,3.8,11.2,21,280.0,40,0.9,-0.5,1013.8
27-01-2024,0.1,11.3,6.7,8.7,13,190.0,22,0.8,0.5,1014.3
28-01-2024,0.2,13.5,4.9,9.8,20,220.0,31,1.0,1.2,1006.3
29-01-2024,0.0,7.9,-1.4,4.3,11,0.0,17,0.5,1.5,1017.8
30-01-2024,0.1,8.5,-3.4,5.2,11,200.0,17,0.6,1.8,1023.5
31-01-2024,2.5,11.1,0.5,10.5,23,230.0,37,0.6,-0.2,1019.2
01-02-2024,0.0,10.7,2.5,6.4,15,230.0,24,0.5,0.3,1026.0
02-02-2024,3.2,12.0,10.1,13.8,17,230.0,30,0.7,-2.4,1021.6
03-02-2024,1.5,10.5,8.1,6.4,11,250.0,21,0.6,-1.1,1021.1
04-02-2024,2.4,12.3,8.9,13.4,20,250.0,32,0.9,-1.8,1017.9
05-02-2024,1.6,11.6,9.4,14.2,17,230.0,31,1.1,-0.8,1009.1
06-02-2024,19.3,11.1,2.6,7.9,20,230.0,31,0.5,-10.0,1000.8
07-02-2024,0.0,6.5,-0.1,4.4,11,80.0,18,0.6,0.4,998.5
08-02-2024,15.8,6.1,2.0,13.1,22,80.0,34,0.6,-10.0,980.5
09-02-2024,6.9,7.2,4.8,9.0,13,90.0,20,0.5,-6.6,967.9
10-02-2024,1.3,8.7,2.8,5.3,9,60.0,14,0.6,-0.9,976.2
11-02-2024,0.2,9.7,1.5,5.5,12,260.0,22,0.8,0.3,987.9
12-02-2024,2.5,9.2,0.7,6.9,16,250.0,31,0.8,-1.6,996.9
13-02-2024,9.4,10.1,2.3,4.7,8,100.0,13,0.6,-9.0,999.0
14-02-2024,18.9,12.8,10.0,5.9,12,230.0,18,0.7,-10.0,997.5
15-02-2024,9.5,12.5,8.9,5.3,9,250.0,16,0.7,-9.0,996.9
16-02-2024,4.0,12.9,9.1,7.5,13,240.0,21,0.8,-3.4,1007.3
17-02-2024,9.3,12.7,9.1,6.6,14,240.0,21,0.6,-8.8,1014.1
18-02-2024,4.5,12.3,8.5,6.5,11,230.0,21,0.8,-3.9,1020.2
19-02-2024,0.2,11.9,8.4,7.9,13,240.0,22,1.0,0.5,1022.7
20-02-2024,3.4,12.1,5.7,9.1,16,230.0,25,0.8,-2.4,1011.7
21-02-2024,8.5,11.7,5.6,10.9,20,240.0,33,0.8,-8.0,992.5
22-02-2024,4.7,7.9,2.7,6.6,15,250.0,27,1.0,-4.0,978.4
23-02-2024,4.8,7.1,1.4,6.0,12,230.0,20,0.9,-4.2,979.2
24-02-2024,0.4,10.9,0.3,4.8,11,310.0,16,1.1,0.4,986.6
25-02-2024,0.1,8.4,2.5,8.6,12,10.0,22,1.1,1.0,996.0
26-02-2024,0.0,9.8,0.4,5.9,11,330.0,17,1.2,1.8,1013.5
27-02-2024,3.3,11.0,5.4,8.5,15,230.0,24,1.2,-0.7,1013.3
28-02-2024,19.7,11.5,5.6,9.9,15,220.0,27,0.8,-10.0,1005.4
29-02-2024,3.7,7.5,3.0,8.0,14,270.0,32,1.2,-2.8,990.9
01-03-2024,3.0,5.9,0.2,8.4,16,0.0,27,1.0,-2.3,986.3
02-03-2024,6.7,7.0,-0.4,10.4,20,320.0,31,1.2,-5.9,992.5
03-03-2024,1.5,11.1,0.4,5.1,11,250.0,18,1.4,-0.5,995.4
04-03-2024,1.3,8.4,2.2,12.7,23,100.0,37,1.0,-0.7,991.0
05-03-2024,5.1,12.0,4.9,11.0,20,140.0,35,1.8,-3.8,997.0
06-03-2024,0.1,13.2,6.0,10.5,16,150.0,25,1.7,1.1,1008.3
07-03-2024,0.0,11.8,5.3,10.7,16,120.0,25,1.8,2.3,1009.0
08-03-2024,0.0,8.9,4.9,12.6,17,100.0,28,1.8,3.6,1000.5
09-03-2024,0.0,7.1,4.4,10.7,16,60.0,24,1.2,4.4,992.5
10-03-2024,0.0,9.0,5.6,6.4,10,50.0,15,1.2,5.2,995.7
11-03-2024,17.4,10.0,6.5,4.4,15,120.0,23,1.1,-10.0,999.7
12-03-2024,8.8,12.4,8.1,10.8,18,220.0,30,0.9,-8.2,996.0
13-03-2024,7.4,12.1,6.3,6.6,17,220.0,29,1.1,-6.7,995.9
14-03-2024,20.5,14.2,6.2,7.4,18,220.0,30,1.2,-10.0,990.7
15-03-2024,0.4,12.6,2.9,7.0,13,260.0,24,1.8,0.8,999.0
16-03-2024,3.7,13.7,2.8,7.0,12,150.0,20,1.0,-2.2,1005.5
17-03-2024,3.0,13.4,7.8,6.9,16,240.0,26,1.8,-1.8,1001.6
18-03-2024,2.4,13.2,6.5,9.4,20,220.0,32,1.3,-1.5,998.1
19-03-2024,4.4,12.8,7.6,4.9,14,230.0,23,1.5,-3.4,1003.6
20-03-2024,1.1,13.6,4.7,5.2,10,350.0,16,2.4,0.6,1014.4
21-03-2024,5.2,12.0,5.4,9.9,20,230.0,29,1.0,-4.0,1015.6
22-03-2024,4.2,10.1,3.6,8.1,22,300.0,42,2.0,-2.9,1015.3
23-03-2024,1.9,10.9,3.6,10.1,18,310.0,29,2.7,-0.1,1011.9
24-03-2024,9.7,9.5,2.7,5.3,9,140.0,14,1.0,-9.0,1001.2
25-03-2024,10.8,9.6,4.3,5.1,11,230.0,16,1.2,-10.0,986.8
26-03-2024,7.2,8.2,5.0,6.4,11,70.0,20,1.0,-6.5,977.4
27-03-2024,2.0,8.6,1.2,8.7,14,80.0,22,1.7,-0.9,963.9
28-03-2024,0.0,10.9,-0.7,4.9,9,300.0,17,2.5,1.7,967.4
29-03-2024,1.2,12.1,0.0,5.4,11,240.0,20,2.2,2.0,974.2
30-03-2024,0.0,13.0,1.3,7.5,15,160.0,26,2.7,3.8,982.3
31-03-2024,1.5,13.4,6.0,8.1,14,110.0,22,2.1,3.8,985.2
01-04-2024,0.9,11.7,3.1,7.4,12,80.0,19,1.5,3.8,989.0
02-04-2024,2.8,13.2,2.1,5.7,12,100.0,18,2.3,2.5,993.0
03-04-2024,2.9,14.0,4.3,4.0,10,160.0,15,2.4,1.3,993.6
04-04-2024,9.8,12.9,6.3,6.8,14,110.0,20,1.5,-7.5,987.9
05-04-2024,4.3,14.2,10.0,10.5,18,220.0,28,2.1,-2.9,982.2
06-04-2024,3.4,14.1,7.1,17.0,25,220.0,44,2.5,-1.9,974.9
07-04-2024,1.5,12.3,5.9,14.4,23,230.0,36,3.4,0.7,987.8
08-04-2024,3.2,8.5,3.5,5.0,16,310.0,25,1.1,-1.7,997.2
09-04-2024,0.1,12.6,4.3,8.5,17,290.0,25,3.3,2.1,1007.3
10-04-2024,10.7,13.9,7.6,13.2,21,220.0,34,1.4,-7.6,1010.1
11-04-2024,14.6,15.2,11.2,9.5,17,220.0,28,1.5,-10.0,1016.3
12-04-2024,2.1,13.4,10.3,9.7,18,220.0,29,1.2,-1.3,1015.8
13-04-2024,1.4,12.1,6.9,10.6,17,220.0,29,3.1,0.5,1014.4
14-04-2024,6.2,11.5,5.2,11.4,21,230.0,36,2.3,-4.2,1010.0
15-04-2024,5.8,11.0,4.1,14.4,22,330.0,39,3.1,-4.1,1008.0
16-04-2024,0.1,13.1,5.6,10.1,17,320.0,23,3.6,2.3,1017.2
17-04-2024,1.0,14.2,5.4,8.1,18,320.0,27,2.3,2.9,1017.1
18-04-2024,0.1,14.1,4.3,6.4,12,280.0,21,2.3,4.3,1018.9
19-04-2024,0.1,15.1,5.0,7.1,13,330.0,20,2.6,5.9,1020.2
20-04-2024,0.0,17.3,2.2,3.0,8,110.0,10,3.8,8.5,1024.3
21-04-2024,0.0,19.8,2.1,2.8,7,310.0,9,4.1,11.3,1026.6
22-04-2024,0.0,16.1,4.3,7.2,13,340.0,21,3.9,13.6,1026.8
23-04-2024,0.0,15.5,4.3,7.7,14,330.0,21,3.6,15.7,1023.1
24-04-2024,0.0,14.7,3.7,4.8,9,30.0,14,3.7,18.0,1014.7
25-04-2024,1.9,11.7,5.5,3.4,9,0.0,14,1.8,17.2,1003.2
26-04-2024,2.6,11.7,2.5,5.2,10,30.0,18,3.0,16.3,1000.3
27-04-2024,0.5,14.1,1.1,4.3,12,290.0,20,3.5,17.9,1002.3
28-04-2024,2.5,12.4,1.8,5.8,14,240.0,23,3.0,17.1,1001.0
29-04-2024,7.2,12.7,7.2,7.7,19,250.0,30,3.1,11.6,995.7
30-04-2024,15.0,11.9,5.7,5.2,10,140.0,18,2.2,-2.0,995.9
01-05-2024,0.0,15.6,5.2,6.5,15,120.0,21,3.6,2.5,1002.0
02-05-2024,5.0,11.1,7.1,4.0,11,290.0,15,0.9,-1.8,1003.0
03-05-2024,5.4,11.5,9.8,5.3,8,260.0,16,1.2,-4.5,1003.0
04-05-2024,0.0,13.4,9.7,4.5,9,240.0,14,2.4,1.8,1003.5
05-05-2024,0.0,18.8,4.9,3.4,10,340.0,15,3.5,4.4,1002.8
06-05-2024,0.0,13.2,9.3,6.6,11,340.0,17,1.8,5.6,1010.0
07-05-2024,0.0,14.2,8.0,2.6,5,260.0,9,2.5,7.4,1018.8
08-05-2024,0.0,16.6,6.7,3.8,9,200.0,13,2.7,9.2,1021.6
09-05-2024,0.0,19.1,7.0,3.8,9,190.0,14,3.6,11.7,1019.9
10-05-2024,0.0,23.0,9.6,5.3,10,200.0,15,5.7,15.5,1015.9
11-05-2024,0.0,22.5,6.1,4.5,10,190.0,18,4.7,18.5,1011.7
12-05-2024,0.0,16.5,9.4,4.0,10,260.0,16,3.1,20.4,1003.8
13-05-2024,16.1,18.0,10.1,8.0,15,90.0,23,2.6,5.8,993.4
14-05-2024,0.0,17.7,7.7,5.7,11,30.0,20,3.8,8.3,992.6
15-05-2024,0.0,20.1,8.5,5.3,11,90.0,17,4.2,11.2,997.5
16-05-2024,0.0,22.1,7.8,5.4,12,330.0,21,4.3,14.0,1002.8
17-05-2024,0.0,18.8,11.7,10.2,14,330.0,22,3.2,16.0,1007.9
18-05-2024,0.0,15.5,7.1,7.2,12,0.0,20,2.0,17.2,1013.4
19-05-2024,0.0,24.1,4.8,3.3,6,240.0,11,5.3,20.5,1012.8
20-05-2024,3.4,22.5,8.2,3.3,8,230.0,13,4.1,19.6,1009.2
21-05-2024,6.4,16.1,11.2,3.3,7,110.0,10,1.5,14.1,1006.8
22-05-2024,0.2,16.7,9.1,10.4,18,330.0,28,3.5,16.0,1010.4
23-05-2024,0.0,15.2,7.6,9.5,16,330.0,23,3.6,18.2,1014.4
24-05-2024,0.0,17.4,4.8,4.0,8,250.0,12,4.4,20.9,1012.6
25-05-2024,4.0,15.1,6.9,8.3,13,130.0,22,2.5,18.3,1006.8
26-05-2024,2.4,15.5,9.6,6.1,14,250.0,22,3.6,18.0,1003.8
27-05-2024,3.7,15.5,7.8,5.4,11,210.0,18,3.1,16.1,1004.2
28-05-2024,8.1,15.1,11.3,8.3,15,240.0,27,2.4,9.4,1001.2
29-05-2024,4.0,16.8,10.4,8.6,16,320.0,22,3.1,7.4,1007.2
30-05-2024,0.3,15.2,9.4,10.3,17,340.0,26,3.3,9.1,1016.0
31-05-2024,0.0,18.8,6.1,6.8,11,10.0,17,5.6,12.7,1022.8
01-06-2024,0.0,19.9,4.2,4.8,9,240.0,14,5.6,16.2,1026.3
02-06-2024,0.0,18.1,7.4,4.1,9,240.0,15,4.3,18.8,1025.5
03-06-2024,0.4,15.6,11.7,5.7,9,260.0,16,2.5,19.9,1017.8
04-06-2024,1.3,16.6,6.1,10.4,19,330.0,26,4.7,21.1,1008.5
05-06-2024,0.2,15.8,6.6,7.0,13,310.0,21,4.1,23.2,1010.8
06-06-2024,0.2,14.6,6.1,5.5,13,270.0,21,4.2,25.4,1013.1
07-06-2024,0.1,15.8,7.2,6.8,12,250.0,24,3.5,27.1,1012.0
08-06-2024,0.6,17.7,9.5,8.0,13,340.0,19,5.3,29.4,1011.7
09-06-2024,1.4,14.2,9.2,8.3,15,280.0,23,2.1,29.1,1010.9
10-06-2024,0.0,17.6,5.1,7.6,13,350.0,21,4.7,31.5,1014.0
11-06-2024,0.0,17.1,3.8,6.7,12,310.0,18,3.9,33.4,1019.0
12-06-2024,0.0,17.0,2.4,3.4,8,220.0,13,4.7,35.9,1013.3
13-06-2024,17.2,16.7,11.3,8.7,15,230.0,26,3.1,20.1,998.1
14-06-2024,3.4,15.7,9.0,6.9,13,240.0,20,5.4,19.7,991.4
15-06-2024,4.0,18.2,6.7,4.6,11,340.0,16,3.7,17.9,992.6
16-06-2024,1.8,17.1,5.2,4.5,9,240.0,16,3.8,18.4,999.1
17-06-2024,0.0,17.2,8.6,7.1,12,340.0,19,3.2,20.3,1008.2
18-06-2024,0.2,16.2,6.6,7.7,13,20.0,22,4.0,22.3,1016.5
19-06-2024,0.0,17.6,4.2,4.4,9,260.0,16,5.2,25.3,1019.1
20-06-2024,2.3,18.3,10.2,4.7,8,210.0,13,2.9,24.6,1013.5
21-06-2024,5.1,16.6,10.9,7.9,15,210.0,25,3.0,21.1,1004.3
22-06-2024,0.3,17.6,10.9,6.0,11,240.0,18,2.6,22.3,1008.3
23-06-2024,0.0,20.1,11.8,3.9,7,260.0,13,4.7,25.1,1013.4
24-06-2024,0.0,24.3,15.1,6.5,13,220.0,21,4.5,27.8,1011.8
25-06-2024,0.4,22.2,10.4,6.7,12,320.0,16,5.0,30.1,1013.7
26-06-2024,0.3,20.0,6.3,7.9,17,220.0,27,3.4,31.6,1006.4
27-06-2024,6.2,14.1,11.4,12.7,18,230.0,36,2.6,26.6,1002.6
28-06-2024,1.8,15.7,11.1,6.5,11,290.0,19,3.4,26.6,1009.0
29-06-2024,9.0,17.5,9.1,7.0,12,10.0,18,3.8,19.6,1009.8
30-06-2024,2.7,18.2,10.6,5.9,10,290.0,15,3.6,19.1,1013.4
01-07-2024,0.3,18.1,7.8,7.0,14,350.0,21,2.8,20.4,1016.6
02-07-2024,0.2,16.9,6.3,5.2,10,270.0,17,3.6,22.4,1013.1
03-07-2024,1.4,16.9,9.7,9.4,18,300.0,26,3.6,22.9,1003.2
04-07-2024,2.2,15.9,10.1,8.4,14,270.0,25,3.7,22.7,1004.0
05-07-2024,0.6,15.2,7.5,5.9,13,230.0,23,3.5,24.0,1000.2
06-07-2024,1.9,18.0,7.0,6.3,13,290.0,21,4.0,24.4,1000.4
07-07-2024,4.9,17.0,8.3,2.5,7,300.0,11,3.0,21.3,1004.1
08-07-2024,0.0,20.3,7.3,5.1,10,130.0,16,4.8,24.1,1006.6
09-07-2024,0.2,16.8,12.0,7.8,13,20.0,22,2.8,25.5,1004.5
10-07-2024,0.0,20.1,10.8,11.0,16,310.0,23,5.3,28.3,1010.0
11-07-2024,0.0,17.9,11.6,8.9,13,350.0,23,4.3,30.6,1017.2
12-07-2024,0.0,18.4,10.7,6.9,11,340.0,17,3.3,32.4,1017.0
13-07-2024,0.3,22.2,11.7,5.4,10,330.0,15,4.0,34.2,1011.6
14-07-2024,8.4,21.7,9.8,2.9,10,260.0,15,3.4,27.6,1006.4
15-07-2024,0.0,20.1,9.7,4.0,7,320.0,12,3.5,29.6,1003.0
16-07-2024,0.0,18.7,12.8,6.5,10,310.0,17,4.3,31.8,1008.4
17-07-2024,1.5,19.0,11.5,6.0,13,210.0,20,2.7,31.7,1011.1
18-07-2024,2.6,21.7,11.8,4.8,9,170.0,15,3.4,31.0,1009.7
19-07-2024,8.0,20.3,10.7,5.7,13,220.0,19,3.1,24.6,1005.5
20-07-2024,7.6,18.4,11.0,7.9,15,310.0,23,3.4,18.9,1002.2
21-07-2024,9.5,16.9,12.5,5.6,10,230.0,16,2.2,10.8,1003.1
22-07-2024,4.4,17.5,11.4,4.6,8,270.0,13,2.3,7.9,1006.8
23-07-2024,0.0,19.8,11.0,3.5,6,350.0,10,3.1,10.0,1014.1
24-07-2024,3.2,18.5,13.7,6.0,12,220.0,19,1.8,8.0,1010.7
25-07-2024,2.8,18.1,12.0,7.2,13,240.0,23,3.2,7.3,1003.5
26-07-2024,2.9,18.0,11.6,6.4,14,220.0,23,4.1,7.1,1004.0
27-07-2024,7.6,20.5,9.0,6.3,12,330.0,16,4.0,2.2,1010.7
28-07-2024,0.0,21.9,8.6,4.4,10,210.0,16,4.4,5.4,1017.3
29-07-2024,0.0,19.4,10.8,5.8,11,200.0,18,2.4,7.1,1014.4
30-07-2024,0.0,22.2,7.4,3.2,8,310.0,12,3.9,9.8,1015.4
31-07-2024,1.0,21.6,11.6,3.5,8,280.0,14,3.5,11.3,1012.1
01-08-2024,0.3,21.0,14.2,5.2,10,210.0,17,3.1,13.1,1007.8
02-08-2024,7.2,18.1,11.3,8.1,13,230.0,22,2.7,7.5,1002.9
03-08-2024,2.4,17.1,10.4,6.3,12,260.0,22,3.2,7.2,1006.4
04-08-2024,10.5,20.5,12.9,8.8,15,190.0,23,1.7,-2.1,1002.5
05-08-2024,9.4,19.4,11.3,7.7,13,200.0,20,4.1,-6.7,998.2
06-08-2024,4.9,17.4,10.7,9.0,16,220.0,27,3.3,-2.6,1000.2
07-08-2024,1.3,18.1,12.9,9.0,16,260.0,30,3.6,1.2,1002.5
08-08-2024,6.6,18.0,13.6,6.9,15,240.0,27,1.5,-4.4,1000.9
09-08-2024,1.1,18.4,13.6,9.8,15,260.0,27,4.1,1.6,1006.2
10-08-2024,2.2,19.0,11.3,5.8,12,250.0,19,4.1,2.3,1012.3
11-08-2024,7.6,21.6,11.4,7.9,13,140.0,20,3.0,-3.3,1007.4
12-08-2024,15.1,20.2,13.6,9.6,15,230.0,25,4.0,-10.0,998.7
13-08-2024,2.4,19.8,8.2,8.4,14,300.0,22,3.3,-0.2,1001.2
14-08-2024,0.2,18.1,7.3,6.8,13,200.0,20,2.3,1.4,1007.1
15-08-2024,19.8,19.5,12.1,7.9,16,330.0,23,3.5,-10.0,1004.9
16-08-2024,0.7,17.0,11.0,6.5,13,240.0,22,2.7,1.3,1009.5
17-08-2024,1.1,16.6,12.6,7.0,11,240.0,22,2.4,1.9,1007.1
18-08-2024,0.0,18.1,12.8,7.2,12,240.0,19,3.8,4.5,1008.6
19-08-2024,4.8,18.7,11.2,8.0,18,220.0,28,1.5,0.8,1000.7
20-08-2024,1.5,16.8,10.6,9.2,18,280.0,29,3.6,1.8,1004.4
21-08-2024,5.1,17.6,12.0,12.2,21,230.0,33,2.1,-1.9,999.8
22-08-2024,13.1,16.9,11.2,8.2,19,230.0,31,2.0,-10.0,991.2
23-08-2024,13.7,16.6,9.4,8.2,17,230.0,27,3.2,-10.0,991.1
24-08-2024,2.4,17.0,8.1,6.8,15,310.0,26,3.4,-0.0,1000.2
25-08-2024,8.1,15.9,10.0,10.5,16,230.0,29,1.7,-6.9,1005.2
26-08-2024,6.4,17.6,13.4,7.5,13,200.0,23,1.9,-5.0,1004.4
27-08-2024,1.4,19.9,13.2,9.0,17,200.0,26,3.4,0.9,1001.4
28-08-2024,6.4,16.8,11.3,6.3,13,240.0,22,2.5,-3.8,1005.0
29-08-2024,3.2,17.9,8.2,5.3,12,270.0,20,3.3,-0.9,1012.4
30-08-2024,0.1,19.4,5.9,2.4,6,90.0,10,2.9,2.1,1018.5
31-08-2024,0.0,21.7,5.8,5.6,11,140.0,17,3.6,4.6,1016.2
01-09-2024,3.9,19.0,10.9,5.9,11,120.0,16,2.2,2.3,1009.2
02-09-2024,6.1,18.6,9.1,7.0,12,330.0,19,2.4,-2.1,1007.8
03-09-2024,0.6,17.8,9.6,6.3,13,320.0,19,2.2,1.1,1011.4
04-09-2024,3.9,16.9,9.4,8.0,15,310.0,24,2.4,-1.1,1016.6
05-09-2024,0.0,19.1,7.6,7.1,13,30.0,21,3.0,2.2,1015.9
06-09-2024,0.0,24.0,11.9,5.6,10,10.0,15,3.4,4.7,1010.0
07-09-2024,0.1,23.1,12.0,4.5,10,340.0,14,3.0,6.7,1006.5
08-09-2024,0.1,16.9,10.9,9.5,16,340.0,24,2.1,8.0,1007.4
09-09-2024,0.1,16.4,9.3,7.4,13,270.0,25,2.3,9.4,1009.5
10-09-2024,3.9,15.6,7.5,9.3,16,310.0,26,2.2,6.9,1005.9
11-09-2024,0.2,15.9,7.8,8.6,17,330.0,26,3.0,8.7,1010.7
12-09-2024,0.0,15.5,3.1,4.8,12,320.0,18,2.5,10.4,1018.0
13-09-2024,2.8,14.0,2.1,5.9,11,200.0,18,1.4,8.4,1020.9
14-09-2024,9.9,16.5,13.0,9.2,14,200.0,23,1.1,-0.7,1017.5
15-09-2024,0.3,18.6,9.6,3.7,9,230.0,14,2.4,1.4,1019.7
16-09-2024,0.1,20.6,8.7,3.3,9,170.0,13,2.5,3.1,1023.9
17-09-2024,0.0,21.8,12.2,3.8,9,110.0,13,2.9,5.2,1025.5
18-09-2024,0.0,20.6,8.1,5.0,8,130.0,13,2.9,7.2,1024.1
19-09-2024,0.2,21.8,9.9,5.3,10,60.0,14,2.6,8.8,1022.0
20-09-2024,0.0,19.1,9.8,5.8,10,80.0,15,2.5,10.5,1019.7
21-09-2024,0.0,16.5,8.7,5.5,11,80.0,17,1.3,11.4,1015.9
22-09-2024,1.2,15.4,13.1,5.1,8,50.0,13,1.1,11.0,1010.5
23-09-2024,0.0,13.9,10.9,4.8,9,340.0,14,1.0,11.7,1005.3
24-09-2024,0.0,16.1,7.4,4.7,10,350.0,18,2.0,13.0,1001.0
25-09-2024,1.3,9.9,5.5,6.7,11,10.0,17,1.0,12.3,990.9
26-09-2024,7.8,11.1,7.2,10.6,16,0.0,28,1.3,5.3,990.1
27-09-2024,1.7,12.8,5.4,8.3,16,330.0,26,2.0,4.9,1008.1
28-09-2024,0.1,13.2,3.8,3.3,8,190.0,14,1.3,5.7,1017.0
29-09-2024,1.0,13.3,8.7,12.6,20,100.0,33,1.7,5.8,1004.4
30-09-2024,1.3,17.2,6.9,7.0,16,300.0,22,1.8,5.8,1004.8
01-10-2024,0.0,16.6,6.1,5.3,9,30.0,18,1.9,7.1,1012.3
02-10-2024,0.0,16.8,3.3,5.8,13,80.0,19,1.8,8.3,1015.2
03-10-2024,1.3,14.4,9.0,8.2,13,150.0,20,1.3,7.9,1012.3
04-10-2024,0.0,18.4,13.4,8.6,14,170.0,22,1.7,9.2,1005.6
05-10-2024,6.4,15.9,12.1,11.5,19,140.0,32,1.2,3.6,995.5
06-10-2024,5.5,17.9,9.8,6.1,12,150.0,20,1.8,-0.6,986.1
07-10-2024,1.4,18.0,10.7,5.8,11,160.0,20,1.8,-0.1,984.2
08-10-2024,5.5,15.2,10.8,7.2,12,60.0,21,1.1,-4.7,985.4
09-10-2024,0.1,14.6,3.9,7.7,14,0.0,23,1.4,0.9,994.4
10-10-2024,0.2,12.8,0.1,4.7,11,320.0,16,1.4,1.6,1006.3
11-10-2024,1.7,12.0,-0.5,3.9,9,210.0,14,1.2,0.7,1008.7
12-10-2024,4.0,12.8,0.3,6.0,15,310.0,25,1.2,-2.5,1006.0
13-10-2024,0.1,9.8,0.5,5.2,9,130.0,17,0.7,0.4,1009.6
14-10-2024,0.0,11.6,4.0,4.1,8,170.0,12,0.8,1.0,1008.2
15-10-2024,5.6,15.2,10.1,7.2,11,140.0,18,1.0,-3.9,999.3
16-10-2024,0.9,19.1,9.6,3.6,8,160.0,12,1.0,-0.1,990.7
17-10-2024,1.5,16.1,8.9,6.3,12,250.0,22,1.2,-0.6,998.6
18-10-2024,11.2,16.3,9.2,9.0,17,190.0,28,1.0,-10.0,998.2
19-10-2024,0.8,14.6,7.8,6.9,20,150.0,31,1.2,0.1,997.4
20-10-2024,17.2,14.2,10.4,17.8,30,230.0,51,1.7,-10.0,991.3
21-10-2024,13.6,14.1,8.7,9.3,17,220.0,37,1.2,-10.0,1007.6
22-10-2024,0.7,15.1,7.4,3.5,6,220.0,12,0.9,-0.1,1018.5
23-10-2024,0.0,14.4,6.4,7.4,14,170.0,33,1.0,0.7,1014.7
24-10-2024,18.0,16.9,13.2,9.2,17,150.0,29,1.4,-10.0,1002.4
25-10-2024,1.0,15.6,7.2,6.5,12,70.0,18,0.8,-0.5,1003.2
26-10-2024,0.9,12.6,1.4,4.7,15,310.0,24,0.6,-0.5,1010.6
27-10-2024,11.0,13.9,1.6,8.8,15,240.0,27,0.5,-10.0,1012.6
28-10-2024,2.1,15.1,9.2,5.6,13,230.0,19,0.6,-1.7,1013.9
29-10-2024,0.3,14.4,6.0,2.0,6,290.0,9,0.6,0.1,1020.8
30-10-2024,0.3,12.8,10.6,4.1,7,220.0,10,0.6,0.2,1023.6
31-10-2024,1.4,11.7,9.8,5.4,8,210.0,13,0.6,-0.7,1020.9
01-11-2024,0.0,13.0,10.6,3.3,7,200.0,10,0.8,0.6,1021.2
02-11-2024,0.0,11.8,10.2,3.5,7,130.0,11,0.7,1.1,1023.7
03-11-2024,0.2,12.8,10.2,3.3,6,110.0,9,0.6,1.4,1021.2
04-11-2024,0.0,13.5,7.7,4.3,8,110.0,11,0.6,1.8,1017.4
05-11-2024,0.1,15.7,6.3,5.6,10,120.0,15,0.7,2.3,1013.9
06-11-2024,0.0,18.6,13.7,5.6,10,170.0,18,0.9,2.9,1017.7
07-11-2024,0.0,16.1,13.0,8.8,13,150.0,21,1.0,3.8,1017.7
